image,portraits,protests
FL4405405,0.0013241444248706102,0.9986758828163147
FL4405406,3.094106943990482e-07,0.9999996423721313
FL4405407,7.953824820994271e-10,1.0
FL4405408,0.0018096769927069545,0.9981903433799744
FL4405409,8.37626501493105e-08,0.9999998807907104
FL4405567,0.6453672647476196,0.35463273525238037
FL4405568,0.00032891775481402874,0.9996711015701294
FL4405569,0.9859163165092468,0.014083707705140114
FL4405572,0.014482990838587284,0.9855169653892517
FL4405574,0.9999992847442627,6.931734333193162e-07
FL4405575,1.0,2.1574404485136256e-08
FL4405576,0.9999874830245972,1.2516858987510204e-05
FL4405577,4.470944077183958e-06,0.9999954700469971
FL4405578,7.726110925432295e-05,0.9999227523803711
FL4405579,7.545950353460285e-08,0.9999998807907104
FL4405580,1.5567546824968304e-06,0.9999984502792358
FL4405581,7.965284567035269e-06,0.9999920129776001
FL4405582,0.999900221824646,9.982260962715372e-05
FL4405583,0.0021681736689060926,0.9978318810462952
FL4405584,0.010717826895415783,0.9892821311950684
FL4405585,0.9930378794670105,0.006962104234844446
FL4405586,3.2557903750785044e-07,0.9999996423721313
FL4405587,0.31027647852897644,0.689723551273346
FL4405588,3.295755561794067e-07,0.9999996423721313
FL4405589,5.994169259793125e-05,0.999940037727356
FL4405590,5.232791227172129e-05,0.9999476671218872
FL4405591,0.9999024868011475,9.753313497640193e-05
FL4405592,4.408437348502048e-08,1.0
FL4405593,4.2408995795995e-05,0.9999575614929199
FL4405594,5.979872730677016e-05,0.9999401569366455
FL4405595,3.801806815317832e-05,0.9999619722366333
FL4405596,0.001034736749716103,0.9989652633666992
FL4405597,1.0232639397145249e-05,0.9999897480010986
FL4405598,8.040009902288148e-08,0.9999998807907104
FL4405599,0.9971925616264343,0.0028074567671865225
FL4405600,1.6280749548513995e-07,0.9999998807907104
FL4405601,0.0001397894084220752,0.9998601675033569
FL4405602,0.00013200069952290505,0.9998680353164673
FL4405603,0.9999955892562866,4.427576186571969e-06
FL4405604,0.19014298915863037,0.8098570704460144
FL4405605,0.00011502853885758668,0.9998849630355835
FL4405606,0.9995107650756836,0.0004891823627986014
FL4405607,0.002189414808526635,0.9978106617927551
FL4405608,0.0004486967227421701,0.9995512366294861
FL4405609,0.9902849793434143,0.009715071879327297
FL4405610,0.9605921506881714,0.039407867938280106
FL4405611,0.9999028444290161,9.714245243230835e-05
FL4405612,0.9997376799583435,0.0002623318578116596
FL4405613,0.03459170088171959,0.9654082655906677
FL4405614,0.039038632065057755,0.9609613418579102
FL4405615,0.9999395608901978,6.045818736311048e-05
FL4405616,1.696887039770445e-07,0.9999998807907104
FL4405617,0.20917050540447235,0.7908294796943665
FL4405618,0.06516437232494354,0.9348356127738953
FL4405619,0.004011356271803379,0.995988667011261
FL4405620,0.02218332327902317,0.977816641330719
FL4405621,0.0010985782137140632,0.9989013671875
FL4405622,0.22517246007919312,0.7748274803161621
FL4405623,0.9999243021011353,7.569593435619026e-05
FL4405624,0.21041107177734375,0.7895889282226562
FL4405625,0.9814109206199646,0.018589062616229057
FL4405626,0.720680296421051,0.2793196737766266
FL4405627,0.394316166639328,0.6056838035583496
FL4405628,0.6991257071495056,0.3008742928504944
FL4405629,0.1254291981458664,0.8745708465576172
FL4405630,0.050254859030246735,0.9497451782226562
FL4405631,0.045854922384023666,0.954145073890686
FL4405632,0.9826636910438538,0.017336269840598106
FL4405633,0.5869181156158447,0.4130818247795105
FL4405634,0.03240248188376427,0.9675975441932678
FL4405635,0.6032819151878357,0.3967180848121643
FL4405636,0.20794671773910522,0.7920532822608948
FL4405637,0.9999988079071045,1.1349043234076817e-06
FL4405638,0.9996377229690552,0.0003623043012339622
FL4405639,0.9449554681777954,0.05504445731639862
FL4405640,0.9999030828475952,9.688323189038783e-05
FL4405641,0.9999979734420776,2.0392678834468825e-06
FL4405642,0.9999980926513672,1.9645462998596486e-06
FL4405643,0.9539634585380554,0.04603654146194458
FL4405644,0.7394813299179077,0.26051872968673706
FL4405645,0.7294390797615051,0.27056095004081726
FL4405725,7.947243418904293e-10,1.0
FL4405730,1.6063696206547462e-10,1.0
FL4405738,2.0875665995845338e-07,0.9999997615814209
FL4405741,1.5652352885808796e-05,0.9999843835830688
FL4405745,1.3658472575173164e-08,1.0
FL4405749,0.005995588377118111,0.9940044283866882
FL4405753,4.9308342568110675e-05,0.999950647354126
FL4405756,5.061514798399003e-07,0.9999995231628418
FL4405764,1.4144177384878276e-07,0.9999998807907104
FL4405777,3.2678844519296035e-08,1.0
FL4405780,2.647206656547496e-06,0.9999973773956299
FL4405782,6.283124207584478e-07,0.9999994039535522
FL4405786,3.947621735278517e-06,0.9999960660934448
FL4405788,2.9989627364557236e-05,0.9999699592590332
FL4405789,0.0025804501492530107,0.9974195957183838
FL4405790,1.8914503016276285e-05,0.9999810457229614
FL4405791,0.9999443292617798,5.5619886552449316e-05
FL4405792,0.9999946355819702,5.395504558691755e-06
FL4405793,2.5379826240623515e-08,1.0
FL4405794,5.3540858857559215e-08,1.0
FL4405795,5.043719397690438e-07,0.9999995231628418
FL4405796,9.24534973023583e-08,0.9999998807907104
FL4405797,5.528701763068966e-08,1.0
FL4405819,0.9668348431587219,0.03316514939069748
FL4405820,0.43220484256744385,0.5677951574325562
FL4405821,4.769510564273105e-09,1.0
FL4405822,1.5380794593511382e-07,0.9999998807907104
FL4405823,0.999963641166687,3.6315021134214476e-05
FL4405824,4.4134976229237566e-10,1.0
FL4405825,0.9999946355819702,5.35898743692087e-06
FL4405826,0.9657781720161438,0.034221895039081573
FL4405827,0.019526557996869087,0.9804733991622925
FL4405828,3.897639180650003e-05,0.9999610185623169
FL4405829,1.3086212113933016e-08,1.0
FL4405830,0.0001244245213456452,0.999875545501709
FL4405831,4.658331498319512e-09,1.0
FL4405832,7.278021740830809e-08,0.9999998807907104
FL4405833,0.01693529635667801,0.9830647110939026
FL4405834,1.1164823510156907e-09,1.0
FL4405835,3.7309555445119713e-10,1.0
FL4405836,8.110078488243744e-05,0.9999189376831055
FL4405837,0.00185048405546695,0.9981495141983032
FL4405838,0.00018227430700790137,0.9998177886009216
FL4405839,0.9999878406524658,1.2183795661258046e-05
FL4405840,0.00030633973074145615,0.9996936321258545
FL4405841,0.912261426448822,0.08773859590291977
FL4405842,1.932680106619955e-06,0.9999980926513672
FL4405843,1.1179340120293091e-08,1.0
FL4405844,0.00016534316819161177,0.9998346567153931
FL4405845,9.97177153294615e-07,0.9999990463256836
FL4405846,1.8390237528365105e-05,0.9999816417694092
FL4405847,5.123165780496208e-10,1.0
FL4405848,0.9999772310256958,2.2742557121091522e-05
FL4405849,0.0016286016907542944,0.998371422290802
FL4405850,0.0015671811997890472,0.9984328150749207
FL4405851,0.9921523928642273,0.00784760620445013
FL4405852,1.0,2.2500541430048315e-09
FL4405853,5.88779812460416e-07,0.9999994039535522
FL4405854,0.012103189714252949,0.9878968000411987
FL4405855,0.9203128814697266,0.07968711853027344
FL4405856,1.0,1.984693653866998e-08
FL4405857,1.1971273124800064e-05,0.9999880790710449
FL4405858,0.00035381634370423853,0.9996461868286133
FL4405859,0.999983549118042,1.645494921831414e-05
FL4405860,1.8344502677791752e-05,0.9999816417694092
FL4405861,0.0067987642250955105,0.9932011961936951
FL4405862,0.0021442417055368423,0.9978557229042053
FL4405863,1.2845003766415175e-05,0.9999871253967285
FL4405864,2.7854657673742622e-05,0.9999721050262451
FL4405865,4.21046388510149e-06,0.9999958276748657
FL4405866,7.196659225883195e-06,0.999992847442627
FL4405951,0.0001450193813070655,0.9998549222946167
FL4405952,0.00011275833821855485,0.999887228012085
FL4405953,0.004262723959982395,0.9957373142242432
FL4405954,0.0511283352971077,0.9488716721534729
FL4405955,5.57249904886703e-07,0.9999994039535522
FL4405956,0.9837168455123901,0.016283173114061356
FL4405957,0.00012223357043694705,0.9998778104782104
FL4405958,0.9684319496154785,0.03156805783510208
FL4405959,1.0,2.4024462419447445e-08
FL4405960,1.0,1.6028967042558406e-09
FL4405961,1.0,7.556316461432289e-09
FL4405962,0.9940038323402405,0.005996178835630417
FL4405963,0.11170069128274918,0.888299286365509
FL4405964,0.1332271695137024,0.8667727708816528
FL4405965,1.0,4.707845135953903e-08
FL4405966,0.9999992847442627,6.724993113493838e-07
FL4405967,0.004453692119568586,0.9955463409423828
FL4405968,0.4763496220111847,0.5236503481864929
FL4405969,0.33090540766716003,0.6690945625305176
FL4405970,0.9999866485595703,1.3321777259989176e-05
FL4405971,0.025633802637457848,0.9743661880493164
FL4405972,0.015195348300039768,0.984804630279541
FL4405973,0.8392698764801025,0.16073012351989746
FL4405974,0.9997040629386902,0.00029591648490168154
FL4405975,0.9994538426399231,0.0005462085246108472
FL4405976,0.9999996423721313,3.8520630596394767e-07
FL4405977,1.0,2.8461707657356783e-08
FL4405978,0.9960514903068542,0.003948533907532692
FL4405979,0.9946542978286743,0.005345669109374285
FL4405980,0.9454556107521057,0.05454438924789429
FL4405981,0.9996715784072876,0.00032843646476976573
FL4405982,0.9999039173126221,9.607272659195587e-05
FL4405983,0.9987168312072754,0.0012831978965550661
FL4405984,0.9975581169128418,0.002441836753860116
FL4405985,0.9945421814918518,0.00545790558680892
FL4405986,0.9997275471687317,0.00027242148644290864
FL4405987,0.9431520104408264,0.05684797093272209
FL4405988,0.9916166663169861,0.00838333461433649
FL4405989,0.9320372343063354,0.06796275079250336
FL4405990,0.919648289680481,0.08035172522068024
FL4406055,8.73624230735004e-08,0.9999998807907104
FL4406056,2.0991357957411694e-11,1.0
FL4406057,5.247922985063269e-09,1.0
FL4406058,5.188759928387299e-07,0.9999995231628418
FL4406059,1.2359680567897158e-06,0.9999988079071045
FL4406060,4.1995818378381955e-07,0.9999995231628418
FL4406061,3.2473057132165195e-08,1.0
FL4406062,6.797799414925976e-06,0.9999932050704956
FL4406063,6.825342552474467e-06,0.9999932050704956
FL4406064,2.8719533418097853e-08,1.0
FL4406065,1.0,3.0963676067585766e-08
FL4406066,0.00011649844964267686,0.9998835325241089
FL4406067,0.9513999819755554,0.048599958419799805
FL4406068,0.007007762789726257,0.9929922819137573
FL4406069,0.0017873903270810843,0.9982125759124756
FL4406070,1.5258974883636256e-07,0.9999998807907104
FL4406071,2.027326084785841e-09,1.0
FL4406072,2.3152541928084247e-07,0.9999997615814209
FL4406073,2.5945448669517646e-06,0.9999973773956299
FL4406074,0.04839181527495384,0.9516081809997559
FL4406075,1.991495992115233e-05,0.999980092048645
FL4406076,0.0003617582842707634,0.9996381998062134
FL4406077,1.0,3.3762582063445734e-08
FL4406226,2.8022375317959813e-06,0.9999971389770508
FL4406229,0.0001388468808727339,0.9998611211776733
FL4406230,5.87005963836873e-08,1.0
FL4406231,0.01955937221646309,0.980440616607666
FL4406232,3.631643994594924e-05,0.999963641166687
FL4406233,0.015388928353786469,0.9846110939979553
FL4406234,0.03305085003376007,0.9669491648674011
FL4406235,2.815628563634931e-10,1.0
FL4406236,6.317567996516615e-11,1.0
FL4406237,7.968550125303508e-11,1.0
FL4406238,8.683476160342707e-09,1.0
FL4406239,4.712927825778479e-09,1.0
FL4406240,0.9500170946121216,0.04998287931084633
FL4406241,0.008760745637118816,0.9912392497062683
FL4406242,1.1896645446540788e-06,0.9999988079071045
FL4406243,1.1721726700386625e-08,1.0
FL4406244,0.004701002035290003,0.9952990412712097
FL4406245,6.519716180264368e-07,0.9999994039535522
FL4406246,0.007472601719200611,0.9925273656845093
FL4406247,3.93074078601785e-05,0.9999606609344482
FL4406248,2.4077039029180014e-07,0.9999997615814209
FL4406249,0.042294491082429886,0.957705557346344
FL4406250,0.0019785857293754816,0.9980214834213257
FL4406251,0.0016602142713963985,0.9983397722244263
FL4406252,0.9998564720153809,0.00014349049888551235
FL4406253,0.58230060338974,0.41769939661026
FL4406254,4.3994976294925436e-05,0.9999560117721558
FL4406255,0.0018024182645604014,0.998197615146637
FL4406256,0.0002333357697352767,0.9997666478157043
FL4406257,0.001245685387402773,0.9987542629241943
FL4406258,4.8871559243934826e-08,1.0
FL4406259,4.1043534793061554e-07,0.9999996423721313
FL4406260,9.625098300602986e-07,0.9999990463256836
FL4406261,6.102351562731201e-06,0.9999939203262329
FL4406262,2.4437632362150907e-08,1.0
FL4406263,7.440744411724154e-07,0.9999992847442627
FL4406264,3.0188687105692225e-07,0.9999996423721313
FL4406265,0.008301845751702785,0.991698145866394
FL4406266,3.8361056795110926e-05,0.9999616146087646
FL4406267,0.0002035047800745815,0.9997965693473816
FL4406268,9.982255910756521e-09,1.0
FL4406269,2.0694031263701618e-05,0.9999792575836182
FL4406270,1.2624873590993957e-07,0.9999998807907104
FL4406271,0.00039230220136232674,0.9996077418327332
FL4406272,5.842137397849001e-05,0.9999415874481201
FL4406273,0.0043126605451107025,0.9956873059272766
FL4406274,0.002770418766885996,0.9972295165061951
FL4406275,7.911524880910292e-05,0.9999208450317383
FL4406276,0.9999998807907104,8.465485734632239e-08
FL4406277,0.9999998807907104,8.990311783918514e-08
FL4406278,0.9985705614089966,0.0014294316060841084
FL4406279,0.9979249238967896,0.002075093099847436
FL4406280,0.997378945350647,0.002621122170239687
FL4406281,0.04157022014260292,0.9584298133850098
FL4406282,0.16270726919174194,0.8372927308082581
FL4406283,0.9667249917984009,0.03327498212456703
FL4406284,0.9998050332069397,0.00019494228763505816
FL4406285,0.6364478468894958,0.36355218291282654
FL4406291,0.14558099210262299,0.8544189929962158
FL4406292,1.64586217579199e-05,0.999983549118042
FL4406297,0.0007475006277672946,0.9992524981498718
FL4406301,6.065591151127592e-05,0.9999393224716187
FL4406302,0.008810625411570072,0.9911893606185913
FL4406303,1.6422680104710707e-08,1.0
FL4406307,6.816935016473735e-09,1.0
FL4406309,4.429903111002886e-09,1.0
FL4406316,2.18335252655244e-10,1.0
FL4406317,0.8835392594337463,0.11646071076393127
FL4406319,0.010102172382175922,0.9898978471755981
FL4406322,6.436527755226962e-09,1.0
FL4406324,6.713293254634323e-10,1.0
FL4406404,4.828429656100752e-09,1.0
FL4406405,1.0240542280826048e-07,0.9999998807907104
FL4406406,0.9999973773956299,2.5754713988135336e-06
FL4406407,0.9995637536048889,0.00043617861228995025
FL4406408,0.9994547963142395,0.0005452121840789914
FL4406410,0.9999963045120239,3.7248910302878357e-06
FL4406411,0.9955586194992065,0.004441403783857822
FL4406413,0.9980740547180176,0.001925967400893569
FL4406416,0.9998900890350342,0.00010985141125274822
FL4406418,0.06269629299640656,0.9373037219047546
FL4406420,1.8421585536998464e-06,0.9999982118606567
FL4406422,1.2285576111992214e-08,1.0
FL4406424,2.78592837688052e-09,1.0
FL4406425,1.624720243853517e-05,0.9999837875366211
FL4406429,1.882732794911135e-05,0.999981164932251
FL4406431,2.2981641034647282e-09,1.0
FL4406432,3.6805849958909675e-05,0.9999631643295288
FL4406436,1.8757327779894695e-05,0.9999812841415405
FL4406437,5.524273365153931e-05,0.999944806098938
FL4406439,2.283561002514034e-07,0.9999997615814209
FL4406441,0.9880151152610779,0.011984913609921932
FL4406442,0.9980456829071045,0.0019542721565812826
FL4406444,0.9555927515029907,0.04440726339817047
FL4406446,0.9998537302017212,0.00014625002222601324
FL4406447,0.9959269165992737,0.004073010757565498
FL4406448,3.748343078768812e-05,0.999962568283081
FL4406451,7.4011377364513464e-06,0.9999926090240479
FL4406454,1.8701226736084209e-06,0.9999980926513672
FL4406456,4.84215479445993e-06,0.9999951124191284
FL4406457,0.9646077156066895,0.035392291843891144
FL4406459,0.9995865225791931,0.00041344473720528185
FL4406460,0.9993903636932373,0.0006096401484683156
FL4406462,0.0004905149689875543,0.9995094537734985
FL4406463,0.3919276297092438,0.6080723404884338
FL4406464,0.0010143510298803449,0.9989855885505676
FL4406507,0.806628942489624,0.19337104260921478
FL4406510,0.028924740850925446,0.9710752367973328
FL4406512,0.0017458866350352764,0.998254120349884
FL4406513,0.0008897213265299797,0.9991102814674377
FL4406518,0.9899993538856506,0.010000655427575111
FL4406520,0.06375499814748764,0.9362449645996094
FL4406523,4.6211660276185285e-08,1.0
FL4406527,7.18089268048061e-08,0.9999998807907104
FL4406529,3.2166681762646476e-08,1.0
FL4406531,0.0876581221818924,0.9123418927192688
FL4406535,3.069800129651412e-07,0.9999996423721313
FL4406536,3.89327875494061e-10,1.0
FL4406537,1.7239970873106358e-07,0.9999998807907104
FL4406538,7.969503457161409e-08,0.9999998807907104
FL4406541,9.468099904097471e-08,0.9999998807907104
FL4406544,1.4550307696481468e-06,0.9999985694885254
FL4406548,1.7548487448948435e-05,0.999982476234436
FL4406550,0.9999949932098389,4.954439646098763e-06
FL4406551,0.8307885527610779,0.1692115068435669
FL4406552,0.004168369807302952,0.9958316683769226
FL4406553,1.0,7.973422810891861e-09
FL4406554,1.0,1.8809627189142475e-09
FL4406556,0.028344644233584404,0.9716553688049316
FL4406559,0.008319846354424953,0.9916802048683167
FL4406562,1.291011653137275e-08,1.0
FL4406563,1.0768161473606597e-06,0.999998927116394
FL4406565,1.9389789773782695e-10,1.0
FL4406567,4.802192279385054e-07,0.9999995231628418
FL4406568,0.00042059484985657036,0.9995793700218201
FL4406570,0.00013808767835143954,0.9998618364334106
FL4406572,8.772790897637606e-05,0.9999122619628906
FL4406573,8.337065082741901e-05,0.999916672706604
FL4406575,7.585808634757996e-05,0.9999241828918457
FL4406577,0.9939915537834167,0.006008443422615528
FL4406581,1.942896233231295e-05,0.9999805688858032
FL4406583,0.9998958110809326,0.00010418531019240618
FL4406585,0.026342978700995445,0.9736570119857788
FL4406591,0.08016914874315262,0.919830858707428
FL4406610,0.9999067783355713,9.32499096961692e-05
FL4406611,0.9996001124382019,0.0003998983302153647
FL4406612,0.9999984502792358,1.5187821418294334e-06
FL4406613,0.9999934434890747,6.610973741771886e-06
FL4406614,0.9866496920585632,0.013350335881114006
FL4406615,0.9784805774688721,0.021519428119063377
FL4406616,0.999998927116394,1.0912219750025542e-06
FL4406617,0.021120557561516762,0.9788793921470642
FL4406618,0.992354154586792,0.007645859848707914
FL4406619,0.0007280351128429174,0.9992719292640686
FL4406620,0.9999991655349731,8.816244871923118e-07
FL4406621,0.9999891519546509,1.0791047316160984e-05
FL4406622,0.9984487295150757,0.0015511910896748304
FL4406623,0.9987226128578186,0.0012773770140483975
FL4406624,0.9999276399612427,7.232051575556397e-05
FL4406625,0.9992581009864807,0.0007419055909849703
FL4406626,0.9992332458496094,0.0007667778409086168
FL4406627,0.984582245349884,0.015417761169373989
FL4406628,0.8695703744888306,0.13042964041233063
FL4406629,0.9999997615814209,2.8392963713486097e-07
FL4406630,0.9999998807907104,6.738905966585662e-08
FL4406631,1.0,4.4123655840166975e-08
FL4406632,1.0,1.4859084629392783e-08
FL4406633,0.999994158744812,5.791549028799636e-06
FL4406634,0.9999998807907104,6.374708760858994e-08
FL4406635,0.9707819223403931,0.029218070209026337
FL4406636,0.9999967813491821,3.217851599401911e-06
FL4406637,0.9999997615814209,1.8416967861867306e-07
FL4406638,1.0,5.3302020575074494e-08
FL4406639,0.9999969005584717,3.1560255138174398e-06
FL4406640,0.9999991655349731,8.65871925270767e-07
FL4406641,0.9999940395355225,5.980078185530147e-06
FL4406642,2.7132928792639177e-08,1.0
FL4406643,0.020079273730516434,0.9799206852912903
FL4406644,0.9999998807907104,1.1530783439184233e-07
FL4406645,0.9969837069511414,0.0030163086485117674
FL4406646,0.9998877048492432,0.00011225303751416504
FL4406647,0.918512761592865,0.08148723840713501
FL4406648,1.0,1.2303138108987755e-12
FL4406649,1.0,9.890904284839963e-13
FL4406780,0.068169005215168,0.9318310022354126
FL4406783,0.0044164471328258514,0.9955835938453674
FL4406785,0.0007603390840813518,0.9992396831512451
FL4406787,5.2033177780685946e-05,0.9999479055404663
FL4406788,3.6600772546080407e-07,0.9999996423721313
FL4406791,0.0001373229461023584,0.9998626708984375
FL4406794,5.744161413190341e-08,1.0
FL4406796,0.00013691539061255753,0.9998630285263062
FL4406797,0.8298755884170532,0.17012439668178558
FL4406798,0.8610700964927673,0.13892990350723267
FL4406799,0.7391087412834167,0.2608911991119385
FL4406800,0.8717896938323975,0.12821033596992493
FL4406802,0.9997748732566833,0.00022509804693982005
FL4406803,0.9840996265411377,0.015900367870926857
FL4406806,1.0,1.0509711590583892e-12
FL4406807,0.000517196545843035,0.9994827508926392
FL4406808,1.0,2.015993925616466e-12
FL4406809,0.9999909400939941,9.067615792446304e-06
FL4406810,1.0,5.442205388596355e-13
FL4406811,1.0,2.860855996544842e-11
FL4406812,0.37251490354537964,0.6274850368499756
FL4406813,1.0,3.1611434390260706e-12
FL4406814,0.10623443871736526,0.8937655091285706
FL4406815,0.9986355900764465,0.0013643534621223807
FL4406816,0.8505112528800964,0.14948871731758118
FL4406817,0.08949193358421326,0.9105080366134644
FL4406818,0.9992297887802124,0.0007702429429627955
FL4406819,4.017908577225171e-05,0.9999598264694214
FL4406820,0.020051192492246628,0.9799488186836243
FL4406821,0.04892853647470474,0.9510714411735535
FL4406822,0.00010678191029001027,0.9998931884765625
FL4406823,0.00442394008859992,0.995576024055481
FL4406824,0.0008320520864799619,0.9991679191589355
FL4406825,0.999996542930603,3.4136510294047184e-06
FL4406826,0.01293398067355156,0.9870659708976746
FL4406827,7.762153697576935e-10,1.0
FL4406828,0.00037331823841668665,0.999626636505127
FL4406829,5.869573215022683e-05,0.999941349029541
FL4406830,0.00010313191160093993,0.9998968839645386
FL4406831,0.8352612257003784,0.16473877429962158
FL4406832,0.9976248145103455,0.0023752045817673206
FL4406833,0.991614580154419,0.008385464549064636
FL4406834,0.9496352672576904,0.050364695489406586
FL4406835,0.9952151775360107,0.004784819670021534
FL4406836,5.253870085653034e-07,0.9999995231628418
FL4406837,0.009839699603617191,0.9901602864265442
FL4406838,3.0949913707445376e-06,0.9999969005584717
FL4406839,0.0574616976082325,0.942538321018219
FL4406840,2.2637577501427586e-07,0.9999997615814209
FL4406841,0.9991284012794495,0.0008715669973753393
FL4406842,0.00018824705330189317,0.9998118281364441
FL4406843,0.6838913559913635,0.3161086440086365
FL4406844,0.009046188555657864,0.9909537434577942
FL4406845,0.00010700085840653628,0.9998929500579834
FL4406846,0.09073484688997269,0.9092652201652527
FL4406847,2.3550639525637962e-05,0.999976396560669
FL4406848,4.686560350819491e-05,0.9999531507492065
FL4406849,1.6411491742474027e-05,0.999983549118042
FL4406850,2.3906539354356937e-05,0.9999760389328003
FL4406851,6.493216915259836e-06,0.9999935626983643
FL4406852,0.9999996423721313,3.348674795233819e-07
FL4406853,0.999555766582489,0.000444238685304299
FL4406854,0.9386283755302429,0.06137166917324066
FL4406855,0.005558677017688751,0.9944413304328918
FL4406856,0.37407469749450684,0.6259253025054932
FL4406857,0.00023513806809205562,0.9997648596763611
FL4406858,9.575115836923942e-05,0.9999042749404907
FL4406946,0.0008307758253067732,0.9991692304611206
FL4406948,0.02780028246343136,0.9721997380256653
FL4406950,0.9989534616470337,0.0010464584920555353
FL4406951,0.9874526858329773,0.012547355145215988
FL4406953,0.8479762077331543,0.1520237773656845
FL4406955,0.9948328733444214,0.005167059134691954
FL4406956,0.10399060696363449,0.8960093259811401
FL4406957,0.11917974054813385,0.8808202743530273
FL4406958,0.9796667098999023,0.020333217456936836
FL4406959,0.9993966817855835,0.0006033590761944652
FL4406960,0.9999992847442627,7.284701268872595e-07
FL4406961,0.9993452429771423,0.0006547208759002388
FL4406962,0.9999569654464722,4.299674037611112e-05
FL4406963,0.9885708689689636,0.011429168283939362
FL4406964,0.9995792508125305,0.0004207498568575829
FL4406965,0.8435983061790466,0.15640169382095337
FL4406966,0.9999982118606567,1.7581519387022126e-06
FL4406968,0.9995703101158142,0.00042969765490852296
FL4406969,0.9999998807907104,9.99954323788188e-08
FL4406970,0.9999991655349731,8.701267688593362e-07
FL4406972,0.9999983310699463,1.7090625306082075e-06
FL4406973,0.9996898174285889,0.00031020064488984644
FL4406974,0.9884864091873169,0.011513651348650455
FL4406978,0.9808556437492371,0.019144361838698387
FL4406979,0.5381994247436523,0.46180054545402527
FL4406980,0.3546869158744812,0.6453130841255188
FL4406982,4.401940168463625e-05,0.9999560117721558
FL4406986,7.602029654663056e-05,0.9999239444732666
FL4406989,0.2697065770626068,0.7302934527397156
FL4406991,0.021298551931977272,0.9787014722824097
FL4406992,3.3131593227153644e-05,0.9999668598175049
FL4406993,7.099047394376612e-08,0.9999998807907104
FL4406996,0.9998434782028198,0.00015652229194529355
FL4406997,7.393913165287813e-06,0.9999926090240479
FL4407096,7.090547569532646e-06,0.9999929666519165
FL4407097,4.822863388653786e-07,0.9999995231628418
FL4407100,0.00023249033256433904,0.9997674822807312
FL4407103,4.3987824938085396e-07,0.9999995231628418
FL4407107,0.0033856055233627558,0.996614396572113
FL4407108,0.21609437465667725,0.783905565738678
FL4407109,1.6339514331775717e-05,0.9999836683273315
FL4407111,0.0003401253779884428,0.9996598958969116
FL4407114,3.22315429457376e-07,0.9999996423721313
FL4407116,0.2314247041940689,0.7685753107070923
FL4407118,0.8731282949447632,0.126871719956398
FL4407120,0.015130771324038506,0.9848692417144775
FL4407121,6.0271172515058424e-06,0.9999939203262329
FL4407122,1.0616028021104285e-06,0.999998927116394
FL4407125,8.76910999068059e-05,0.9999122619628906
FL4407127,2.5722441932884976e-05,0.999974250793457
FL4407129,0.1210726946592331,0.8789272904396057
FL4407131,6.8953597172349834e-12,1.0
FL4407133,1.1081736223106375e-10,1.0
FL4407136,0.8782905340194702,0.12170950323343277
FL4407137,0.9573152661323547,0.04268477112054825
FL4407140,1.3384589436782335e-08,1.0
FL4407142,0.5996543765068054,0.4003455936908722
FL4407143,0.012741480953991413,0.9872584939002991
FL4407144,0.9897224307060242,0.010277635417878628
FL4407147,1.2265882105566561e-06,0.9999988079071045
FL4407149,0.002274252474308014,0.997725784778595
FL4407152,0.0009344237623736262,0.9990655779838562
FL4407153,0.5235627293586731,0.4764372408390045
FL4407155,1.5088367035787087e-06,0.9999984502792358
FL4407156,2.883777142415056e-06,0.9999971389770508
FL4407158,3.881234079017304e-06,0.9999960660934448
FL4407162,4.434935974018117e-08,1.0
FL4407165,1.449821040999666e-09,1.0
FL4407167,1.7967906273952394e-08,1.0
FL4407168,3.5490668182092122e-09,1.0
FL4407170,4.264320097036034e-08,1.0
FL4407172,2.7290763426890408e-08,1.0
FL4407173,1.8608969920563823e-09,1.0
FL4407175,0.9708304405212402,0.02916954644024372
FL4407177,8.849204924388232e-09,1.0
FL4407178,7.870868284953758e-05,0.9999213218688965
FL4407179,3.289830560748719e-11,1.0
FL4407180,0.0006491625681519508,0.9993508458137512
FL4407181,0.8585171699523926,0.1414828598499298
FL4407182,0.0844656452536583,0.9155343174934387
FL4407183,4.428285592439352e-06,0.9999955892562866
FL4407184,2.1104617644596146e-06,0.9999978542327881
FL4407188,0.008703230880200863,0.9912967681884766
FL4407189,2.4024218873819336e-05,0.9999759197235107
FL4407190,0.001648650853894651,0.9983513355255127
FL4407192,2.9246566555229947e-06,0.9999970197677612
FL4407193,3.7950371734041255e-08,1.0
FL4407195,3.468988506938331e-05,0.9999653100967407
FL4407196,0.004183185286819935,0.9958167672157288
FL4407198,0.0011233128607273102,0.9988766312599182
FL4407200,0.0007096223416738212,0.9992903470993042
FL4407204,0.0019473686115816236,0.9980525970458984
FL4407206,0.00048025738215073943,0.9995197057723999
FL4407207,2.5085769905786037e-08,1.0
FL4407208,2.4167076844605617e-05,0.9999758005142212
FL4407210,0.00023251562379300594,0.9997674822807312
FL4407211,0.7458797097206116,0.25412026047706604
FL4407213,0.9993168115615845,0.0006831865175627172
FL4407215,5.016713711114562e-09,1.0
FL4407216,4.006368570230734e-09,1.0
FL4407217,2.3546657956785566e-09,1.0
FL4407219,3.557905081663648e-09,1.0
FL4407222,2.99556646154997e-08,1.0
FL4407224,6.930730887688696e-05,0.999930739402771
FL4407226,4.803355295734946e-07,0.9999995231628418
